14:06::16 [init] AGV: 5 Online
14:06::16 [init] Mac: 05
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [recv] set Path:1
14:07::29 [send] set path enable
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [recv] set Path:1
14:07::31 [send] set path enable
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::33 [recv] set Path:1
14:07::34 [send] set path enable
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::37 [recv] set Path:1
14:07::38 [send] set path enable
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::47 [recv] set Path:1
14:07::48 [send] set path enable
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::49 [recv] set Path:1
14:07::51 [send] set path enable
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:07::59 [recv] set Path:1
14:08::00 [send] set path enable
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::10 [recv] set Path:1
14:08::11 [send] set path enable
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::12 [recv] set Path:1
14:08::15 [send] set path enable
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::17 [recv] set Path:1
14:08::18 [send] set path enable
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::20 [recv] set Path:1
14:08::29 [send] set path enable
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [recv] set Path:1
14:08::32 [send] set path enable
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::34 [recv] set Path:1
14:08::35 [send] set path enable
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [recv] set Path:1
14:08::37 [send] set path enable
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [recv] set Path:1
14:08::38 [send] set path enable
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::40 [recv] set Path:1
14:08::42 [send] set path enable
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::43 [recv] set Path:1
14:08::45 [send] set path enable
