19:22::08 [init] AGV: 9 Online
19:22::08 [init] Mac: 09
19:23::36 [recv] set Path:1
19:23::36 [recv] set Path:1
19:23::36 [recv] set Path:1
19:23::36 [recv] set Path:1
19:23::37 [send] set path enable
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::40 [recv] set Path:1
19:23::41 [send] set path enable
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::42 [recv] set Path:1
19:23::45 [send] set path enable
