19:41::43 [init] AGV: 9 Online
19:41::43 [init] Mac: 09
19:42::26 [recv] set Path:1
19:42::26 [recv] set Path:1
19:42::26 [recv] set Path:1
19:42::26 [recv] set Path:1
19:42::26 [recv] set Path:1
19:42::28 [send] set path enable
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [recv] set Path:1
19:42::29 [send] set path enable
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::31 [recv] set Path:1
19:42::32 [send] set path enable
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::34 [recv] set Path:1
19:42::35 [send] set path enable
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::36 [recv] set Path:1
19:42::37 [send] set path enable
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::39 [recv] set Path:1
19:42::40 [send] set path enable
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::41 [recv] set Path:1
19:42::43 [send] set path enable
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [recv] set Path:1
19:42::44 [send] set path enable
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::47 [recv] set Path:1
19:42::48 [send] set path enable
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::49 [recv] set Path:1
19:42::50 [send] set path enable
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::52 [recv] set Path:1
19:42::56 [send] set path enable
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::58 [recv] set Path:1
19:42::59 [send] set path enable
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::01 [recv] set Path:1
19:43::02 [send] set path enable
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
19:43::03 [recv] set Path:1
