00:00::30 [init] AGV: 10 Online
00:00::30 [init] Mac: 10
00:04::28 [recv] set Path:1
00:04::30 [send] set path enable
00:04::30 [proc] plan: currentID:116
00:04::32 [proc] plan: currentID:110
00:04::35 [proc] plan: currentID:108
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::35 [recv] set Path:1
00:04::36 [send] set path enable
00:04::38 [proc] plan: currentID:105
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::38 [recv] set Path:1
00:04::39 [send] set path enable
00:04::40 [proc] plan: currentID:100
00:04::42 [proc] plan: currentID:96
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::42 [recv] set Path:1
00:04::43 [send] set path enable
00:04::44 [proc] plan: currentID:91
00:04::45 [proc] plan: currentID:86
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::45 [recv] set Path:1
00:04::46 [send] set path enable
00:04::47 [proc] plan: currentID:82
00:04::49 [proc] plan: currentID:79
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::49 [recv] set Path:1
00:04::50 [proc] plan: currentID:78
00:04::50 [send] set path enable
00:04::53 [proc] plan: currentID:76
00:04::58 [proc] plan: currentID:22
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [recv] set Path:1
00:04::58 [send] set path enable
00:05::00 [proc] plan: currentID:76
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::00 [recv] set Path:1
00:05::01 [send] set path enable
00:05::01 [proc] plan: currentID:77
00:05::03 [proc] plan: currentID:80
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::04 [recv] set Path:1
00:05::05 [send] set path enable
00:05::05 [proc] plan: currentID:84
00:05::08 [proc] plan: currentID:88
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [recv] set Path:1
00:05::08 [proc] plan: currentID:93
00:05::09 [send] set path enable
00:05::11 [proc] plan: currentID:98
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::11 [recv] set Path:1
00:05::14 [proc] plan: currentID:103
00:05::15 [send] set path enable
00:05::17 [proc] plan: currentID:106
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::17 [recv] set Path:1
00:05::18 [proc] plan: currentID:113
00:05::18 [send] set path enable
00:05::20 [proc] plan: currentID:114
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::20 [recv] set Path:1
00:05::22 [send] set path enable
00:05::22 [proc] plan: currentID:120
00:05::24 [proc] plan: currentID:123
00:05::26 [proc] plan: currentID:131
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::27 [recv] set Path:1
00:05::28 [send] set path enable
00:05::29 [proc] plan: currentID:130
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [recv] set Path:1
00:05::30 [proc] plan: currentID:129
00:05::31 [send] set path enable
00:05::34 [proc] plan: currentID:128
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [recv] set Path:1
00:05::34 [send] set path enable
00:05::35 [proc] plan: currentID:126
00:05::36 [proc] plan: currentID:127
00:05::40 [proc] plan: currentID:13
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::41 [recv] set Path:1
00:05::42 [send] set path enable
00:05::48 [proc] plan: currentID:127
00:05::48 [proc] plan: currentID:126
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::49 [recv] set Path:1
00:05::50 [send] set path enable
00:05::53 [proc] plan: currentID:118
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::53 [recv] set Path:1
00:05::54 [proc] plan: currentID:116
00:05::55 [send] set path enable
00:05::57 [proc] plan: currentID:110
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::57 [recv] set Path:1
00:05::58 [proc] plan: currentID:108
00:05::58 [send] set path enable
00:06::00 [proc] plan: currentID:105
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::00 [recv] set Path:1
00:06::03 [proc] plan: currentID:100
00:06::03 [send] set path enable
00:06::05 [proc] plan: currentID:96
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::06 [recv] set Path:1
00:06::07 [send] set path enable
00:06::07 [proc] plan: currentID:91
00:06::08 [proc] plan: currentID:86
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::09 [recv] set Path:1
00:06::10 [send] set path enable
00:06::10 [proc] plan: currentID:82
00:06::12 [proc] plan: currentID:79
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::13 [recv] set Path:1
00:06::14 [proc] plan: currentID:78
00:06::14 [send] set path enable
00:06::17 [proc] plan: currentID:76
00:06::21 [proc] plan: currentID:22
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::22 [recv] set Path:1
00:06::23 [send] set path enable
00:06::25 [proc] plan: currentID:76
00:06::26 [proc] plan: currentID:77
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::30 [recv] set Path:1
00:06::33 [send] set path enable
00:06::35 [proc] plan: currentID:80
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::35 [recv] set Path:1
00:06::36 [send] set path enable
00:06::37 [proc] plan: currentID:84
00:06::38 [proc] plan: currentID:88
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::38 [recv] set Path:1
00:06::40 [send] set path enable
00:06::40 [proc] plan: currentID:93
00:06::45 [proc] plan: currentID:98
00:06::45 [proc] plan: currentID:103
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::46 [recv] set Path:1
00:06::47 [send] set path enable
00:06::50 [proc] plan: currentID:106
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::50 [recv] set Path:1
00:06::51 [proc] plan: currentID:113
00:06::51 [send] set path enable
00:06::54 [proc] plan: currentID:114
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::54 [recv] set Path:1
00:06::55 [send] set path enable
00:06::56 [proc] plan: currentID:120
00:06::58 [proc] plan: currentID:123
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::58 [recv] set Path:1
00:06::59 [send] set path enable
00:07::00 [proc] plan: currentID:131
00:07::02 [proc] plan: currentID:133
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::03 [recv] set Path:1
00:07::04 [proc] plan: currentID:138
00:07::04 [send] set path enable
00:07::05 [proc] plan: currentID:139
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [recv] set Path:1
00:07::06 [send] set path enable
00:07::08 [proc] plan: currentID:141
00:07::13 [proc] plan: currentID:15
00:07::13 [proc] plan: currentID:15
00:07::13 [proc] plan: currentID:15
00:07::13 [proc] plan: currentID:15
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::14 [recv] set Path:1
00:07::15 [send] set path enable
00:07::19 [proc] plan: currentID:141
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::19 [recv] set Path:1
00:07::27 [proc] plan: currentID:140
00:07::27 [send] set path enable
00:07::29 [proc] plan: currentID:136
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::30 [recv] set Path:1
00:07::31 [send] set path enable
00:07::31 [proc] plan: currentID:128
00:07::33 [proc] plan: currentID:126
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::34 [recv] set Path:1
00:07::35 [send] set path enable
00:07::35 [proc] plan: currentID:118
00:07::37 [proc] plan: currentID:116
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::38 [recv] set Path:1
00:07::39 [send] set path enable
00:07::39 [proc] plan: currentID:110
00:07::40 [proc] plan: currentID:108
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::40 [recv] set Path:1
00:07::41 [send] set path enable
00:07::42 [proc] plan: currentID:105
00:07::44 [proc] plan: currentID:100
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::44 [recv] set Path:1
00:07::46 [send] set path enable
00:07::46 [proc] plan: currentID:96
00:07::50 [proc] plan: currentID:91
00:07::50 [proc] plan: currentID:86
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::50 [recv] set Path:1
00:07::52 [send] set path enable
00:07::54 [proc] plan: currentID:82
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::54 [recv] set Path:1
00:07::55 [send] set path enable
00:07::56 [proc] plan: currentID:79
00:07::57 [proc] plan: currentID:78
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::58 [recv] set Path:1
00:07::59 [send] set path enable
00:08::00 [proc] plan: currentID:76
00:08::02 [proc] plan: currentID:22
00:08::02 [proc] plan: currentID:22
00:08::02 [proc] plan: currentID:22
00:08::04 [proc] plan: currentID:22
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::07 [recv] set Path:1
00:08::08 [send] set path enable
00:08::10 [proc] plan: currentID:76
00:08::12 [proc] plan: currentID:77
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::12 [recv] set Path:1
00:08::13 [send] set path enable
00:08::18 [proc] plan: currentID:80
00:08::18 [proc] plan: currentID:84
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::18 [recv] set Path:1
00:08::19 [send] set path enable
00:08::20 [proc] plan: currentID:88
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::20 [recv] set Path:1
00:08::21 [send] set path enable
00:08::22 [proc] plan: currentID:93
00:08::24 [proc] plan: currentID:98
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::25 [recv] set Path:1
00:08::26 [send] set path enable
00:08::26 [proc] plan: currentID:103
00:08::28 [proc] plan: currentID:106
00:08::28 [recv] set Path:1
